week_index,week_label,sku_id,units_sold,search_index,housing_permits,metro,scenario_type,sales_velocity_4w,sales_velocity_1w,search_velocity_4w,search_velocity_1w,permit_velocity_4w,rolling_7w_avg_sales,surge_score
85,W-18,PB-OUT-43,267,8.3,79,Chicago,R,-4.5,6.8,-8.8,-17.0,-4.5,272.9,0.0
86,W-17,PB-OUT-43,318,8.0,81,Chicago,R,18.5,19.1,-4.8,-3.6,-2.1,284.3,5.5
87,W-16,PB-OUT-43,256,9.7,91,Chicago,R,-6.2,-19.5,10.2,21.2,13.0,279.9,8.6
88,W-15,PB-OUT-43,325,10.2,89,Chicago,R,19.2,27.0,13.3,5.2,6.9,281.7,13.0
89,W-14,PB-OUT-43,254,8.6,86,Chicago,R,-12.9,-21.8,-5.0,-15.7,1.2,275.3,0.5
90,W-13,PB-OUT-43,250,8.6,76,Chicago,R,-13.3,-1.6,-5.8,0.0,-12.4,274.3,0.0
91,W-12,PB-OUT-43,258,7.9,87,Chicago,R,-4.9,3.2,-14.8,-8.1,1.8,275.4,0.7
92,W-11,PB-OUT-43,242,7.2,81,Chicago,R,-10.9,-6.2,-18.4,-8.9,-4.1,271.9,0.0
93,W-10,PB-OUT-43,241,7.1,82,Chicago,R,-4.0,-0.4,-12.1,-1.4,-0.6,260.9,0.0
94,W-9,PB-OUT-43,215,8.5,77,Chicago,R,-13.2,-10.8,10.4,19.7,-5.5,255.0,3.5
95,W-8,PB-OUT-43,190,7.9,85,Chicago,R,-20.5,-11.6,2.9,-7.1,4.0,235.7,2.6
96,W-7,PB-OUT-43,191,6.5,76,Chicago,R,-14.0,0.5,-15.3,-17.7,-6.5,226.7,0.0
97,W-6,PB-OUT-43,173,9.2,91,Chicago,R,-17.3,-9.4,22.7,41.5,13.8,215.7,13.1
98,W-5,PB-OUT-43,197,9.7,91,Chicago,R,2.5,13.9,20.9,5.4,10.6,207.0,12.0
99,W-4,PB-OUT-43,172,8.9,76,Chicago,R,-8.4,-12.7,6.9,-8.2,-11.4,197.0,2.3
100,W-3,PB-OUT-43,162,6.5,89,Chicago,R,-11.6,-5.8,-24.2,-27.0,6.6,185.7,2.6
101,W-2,PB-OUT-43,139,6.9,76,Chicago,R,-21.0,-14.2,-19.5,6.2,-12.4,174.9,0.0
102,W-1,PB-OUT-43,127,8.9,91,Chicago,R,-24.2,-8.6,11.3,29.0,9.6,165.9,7.6
103,W0,PB-OUT-43,142,7.2,89,Chicago,R,-5.3,11.8,-7.7,-19.1,7.2,158.9,2.9
0,W-103,PB-OUT-44,113,37.1,78,Boston,R,0.0,0.0,0.0,0.0,0.0,113.0,0.0
1,W-102,PB-OUT-44,113,36.4,66,Boston,R,0.0,0.0,0.0,-1.9,0.0,113.0,0.0
2,W-101,PB-OUT-44,110,36.2,68,Boston,R,0.0,-2.7,0.0,-0.5,0.0,112.0,0.0
3,W-100,PB-OUT-44,103,36.4,77,Boston,R,0.0,-6.4,0.0,0.6,0.0,109.8,0.0
4,W-99,PB-OUT-44,87,37.8,69,Boston,R,-20.7,-15.5,3.5,3.8,-4.5,105.2,1.2
5,W-98,PB-OUT-44,93,35.8,74,Boston,R,-9.9,6.9,-2.5,-5.3,5.7,103.2,2.3
6,W-97,PB-OUT-44,106,37.2,72,Boston,R,7.9,14.0,1.8,3.9,0.0,103.6,3.0
7,W-96,PB-OUT-44,95,34.9,77,Boston,R,-2.3,-10.4,-5.2,-6.2,5.5,101.0,2.2
8,W-95,PB-OUT-44,102,35.2,80,Boston,R,7.1,7.4,-3.4,0.9,9.6,99.4,6.0
9,W-94,PB-OUT-44,119,37.5,69,Boston,R,20.2,16.7,4.8,6.5,-8.9,100.7,7.7
10,W-93,PB-OUT-44,99,35.9,77,Boston,R,-6.2,-16.8,-0.8,-4.3,3.4,100.1,1.4
11,W-92,PB-OUT-44,116,35.4,75,Boston,R,11.8,17.2,-1.3,-1.4,-1.0,104.3,3.5
12,W-91,PB-OUT-44,111,38.0,77,Boston,R,1.8,-4.3,5.6,7.3,2.3,106.9,3.3
13,W-90,PB-OUT-44,110,35.0,76,Boston,R,-1.1,-0.9,-4.6,-7.9,2.0,107.4,0.8
14,W-89,PB-OUT-44,124,35.1,70,Boston,R,13.8,12.7,-2.7,0.3,-8.2,111.6,4.1
15,W-88,PB-OUT-44,140,35.3,79,Boston,R,21.5,12.9,-1.6,0.6,6.0,117.0,8.9
16,W-87,PB-OUT-44,141,35.1,76,Boston,R,16.3,0.7,-2.1,-0.6,0.7,120.1,5.2
17,W-86,PB-OUT-44,151,35.5,74,Boston,R,17.3,7.1,1.1,1.1,-1.7,127.6,5.6
18,W-85,PB-OUT-44,180,35.8,72,Boston,R,29.5,19.2,1.6,0.8,-3.7,136.7,9.4
19,W-84,PB-OUT-44,181,36.9,66,Boston,R,18.3,0.6,4.2,3.1,-12.3,146.7,6.9
20,W-83,PB-OUT-44,174,37.8,74,Boston,R,6.6,-3.9,5.5,2.4,2.8,155.9,4.9
21,W-82,PB-OUT-44,207,35.3,71,Boston,R,20.7,19.0,-3.3,-6.6,-0.7,167.7,6.2
22,W-81,PB-OUT-44,217,37.7,68,Boston,R,17.0,4.8,3.4,6.8,-3.9,178.7,6.2
23,W-80,PB-OUT-44,215,37.2,78,Boston,R,10.4,-0.9,0.7,-1.3,11.8,189.3,8.1
24,W-79,PB-OUT-44,224,37.6,77,Boston,R,10.2,4.2,1.6,1.1,5.8,199.7,5.9
25,W-78,PB-OUT-44,239,35.5,66,Boston,R,10.8,6.7,-3.9,-5.6,-10.2,208.1,3.2
26,W-77,PB-OUT-44,255,34.9,68,Boston,R,14.0,6.7,-5.7,-1.7,-5.9,218.7,4.2
27,W-76,PB-OUT-44,287,35.0,71,Boston,R,23.0,12.5,-3.6,0.3,-1.7,234.9,6.9
28,W-75,PB-OUT-44,264,35.9,66,Boston,R,5.1,-8.0,0.4,2.6,-6.4,243.0,1.7
29,W-74,PB-OUT-44,294,37.2,79,Boston,R,12.5,11.4,5.3,3.6,16.6,254.0,12.2
30,W-73,PB-OUT-44,296,34.5,70,Boston,R,7.6,0.7,-3.5,-7.3,-1.4,265.6,2.3
31,W-72,PB-OUT-44,272,37.0,80,Boston,R,-4.6,-8.1,3.8,7.2,11.9,272.4,6.0
32,W-71,PB-OUT-44,296,35.6,68,Boston,R,5.2,8.8,-1.5,-3.8,-7.8,280.6,1.6
33,W-70,PB-OUT-44,306,34.5,72,Boston,R,5.7,3.4,-4.4,-3.1,-3.0,287.9,1.7
34,W-69,PB-OUT-44,280,36.7,71,Boston,R,-4.3,-8.5,3.7,6.4,-2.1,286.9,1.2
35,W-68,PB-OUT-44,255,37.8,71,Boston,R,-11.6,-8.9,5.1,3.0,-2.4,285.6,1.7
36,W-67,PB-OUT-44,261,35.8,70,Boston,R,-8.2,2.4,-1.0,-5.3,-0.7,280.9,0.0
37,W-66,PB-OUT-44,291,38.3,77,Boston,R,5.6,11.5,5.8,7.0,8.5,280.1,7.0
38,W-65,PB-OUT-44,273,38.0,72,Boston,R,0.5,-6.2,2.3,-0.8,-0.3,280.3,0.9
39,W-64,PB-OUT-44,262,37.5,71,Boston,R,-3.0,-4.0,0.1,-1.3,-2.1,275.4,0.0
40,W-63,PB-OUT-44,231,34.5,80,Boston,R,-15.0,-11.8,-7.8,-8.0,10.3,264.7,4.1
41,W-62,PB-OUT-44,257,38.0,80,Boston,R,-2.7,11.3,2.5,10.1,6.7,261.4,3.5
42,W-61,PB-OUT-44,224,35.2,77,Boston,R,-12.4,-12.8,-4.9,-7.4,1.7,257.0,0.7
43,W-60,PB-OUT-44,195,34.9,80,Boston,R,-19.9,-12.9,-3.9,-0.9,3.9,247.6,1.6
44,W-59,PB-OUT-44,171,38.3,77,Boston,R,-24.6,-12.3,7.4,9.7,-2.8,230.4,2.5
45,W-58,PB-OUT-44,187,37.6,68,Boston,R,-11.7,9.4,2.7,-1.8,-13.4,218.1,0.9
46,W-57,PB-OUT-44,149,34.4,79,Boston,R,-23.3,-20.3,-5.8,-8.5,4.6,202.0,1.8
47,W-56,PB-OUT-44,139,35.6,69,Boston,R,-20.8,-6.7,-1.9,3.5,-9.2,188.9,0.0
48,W-55,PB-OUT-44,145,35.2,69,Boston,R,-10.2,4.3,-3.5,-1.1,-5.8,172.9,0.0
49,W-54,PB-OUT-44,149,37.2,71,Boston,R,-3.9,2.8,4.2,5.7,-0.4,162.1,1.4
50,W-53,PB-OUT-44,123,36.3,73,Boston,R,-15.5,-17.4,2.0,-2.4,1.4,151.9,1.2
51,W-52,PB-OUT-44,130,37.2,80,Boston,R,-6.5,5.7,3.1,2.5,13.5,146.0,6.4
52,W-51,PB-OUT-44,125,37.1,76,Boston,R,-8.6,-3.8,1.7,-0.3,3.8,137.1,2.1
53,W-50,PB-OUT-44,113,37.5,67,Boston,R,-14.2,-9.6,1.5,1.1,-10.7,132.0,0.5
54,W-49,PB-OUT-44,96,37.5,77,Boston,R,-21.8,-15.0,1.3,0.0,4.1,125.9,2.1
55,W-48,PB-OUT-44,105,38.0,77,Boston,R,-9.5,9.4,1.8,1.3,2.7,120.1,1.7
56,W-47,PB-OUT-44,98,36.1,66,Boston,R,-10.7,-6.7,-3.8,-5.0,-11.1,112.9,0.0
57,W-46,PB-OUT-44,107,36.4,74,Boston,R,3.9,9.2,-2.3,0.8,3.1,110.6,2.4
58,W-45,PB-OUT-44,112,35.3,77,Boston,R,10.3,4.7,-4.6,-3.0,4.8,108.0,5.0
59,W-44,PB-OUT-44,102,35.9,78,Boston,R,-3.3,-8.9,-1.5,1.7,6.1,104.7,2.4
60,W-43,PB-OUT-44,113,36.9,80,Boston,R,7.9,10.8,2.7,2.8,8.5,104.7,6.7
61,W-42,PB-OUT-44,102,37.0,68,Boston,R,-6.0,-9.7,2.4,0.3,-12.0,105.6,0.8
62,W-41,PB-OUT-44,113,35.3,70,Boston,R,5.4,10.8,-2.7,-4.6,-7.6,106.7,1.6
63,W-40,PB-OUT-44,108,37.0,70,Boston,R,0.5,-4.4,2.0,4.8,-5.4,108.1,0.8
64,W-39,PB-OUT-44,119,36.0,66,Boston,R,9.2,10.2,-1.5,-2.7,-8.3,109.9,2.8
65,W-38,PB-OUT-44,129,38.3,68,Boston,R,16.7,8.4,5.4,6.4,-0.7,112.3,6.8
66,W-37,PB-OUT-44,131,37.2,72,Boston,R,11.7,1.6,1.5,-2.9,5.1,116.4,6.0
67,W-36,PB-OUT-44,141,34.8,67,Boston,R,15.8,7.6,-6.3,-6.5,-2.9,120.4,4.7
68,W-35,PB-OUT-44,150,37.9,65,Boston,R,15.4,6.4,3.6,8.9,-4.8,127.3,5.8
69,W-34,PB-OUT-44,175,35.7,71,Boston,R,27.0,16.7,-3.6,-5.8,4.4,136.1,9.9
70,W-33,PB-OUT-44,174,36.2,80,Boston,R,16.6,-0.6,-0.5,1.4,16.4,145.6,11.5
71,W-32,PB-OUT-44,187,36.0,70,Boston,R,16.9,7.5,-0.4,-0.6,-1.1,155.3,5.1
72,W-31,PB-OUT-44,182,35.5,75,Boston,R,6.1,-2.7,-2.6,-1.4,4.9,162.9,3.8
73,W-30,PB-OUT-44,205,37.6,71,Boston,R,14.2,12.6,4.9,5.9,-4.1,173.4,5.9
74,W-29,PB-OUT-44,193,36.3,74,Boston,R,3.2,-5.9,-0.1,-3.5,0.0,180.9,1.0
75,W-28,PB-OUT-44,241,35.9,81,Boston,R,25.7,24.9,-1.2,-1.1,11.7,193.9,12.4
76,W-27,PB-OUT-44,215,36.5,76,Boston,R,4.8,-10.8,0.5,1.7,1.0,199.6,2.0
77,W-26,PB-OUT-44,251,35.0,80,Boston,R,17.6,16.7,-4.3,-4.1,6.0,210.6,7.7
78,W-25,PB-OUT-44,230,36.8,78,Boston,R,2.2,-8.4,2.4,5.1,0.3,216.7,1.6
79,W-24,PB-OUT-44,273,37.3,66,Boston,R,16.5,18.7,3.5,1.4,-16.2,229.7,6.1
80,W-23,PB-OUT-44,239,35.5,73,Boston,R,-1.3,-12.5,-2.5,-4.8,-2.7,234.6,0.0
81,W-22,PB-OUT-44,303,35.9,76,Boston,R,22.1,26.8,-0.7,1.1,2.4,250.3,7.6
82,W-21,PB-OUT-44,263,35.4,70,Boston,R,0.7,-13.2,-2.7,-1.4,-4.4,253.4,0.2
83,W-20,PB-OUT-44,265,37.7,68,Boston,R,-1.7,0.8,4.6,6.5,-4.6,260.6,1.5
84,W-19,PB-OUT-44,266,35.8,70,Boston,R,-0.6,0.4,-0.9,-5.0,-2.4,262.7,0.0
85,W-18,PB-OUT-44,308,37.0,71,Boston,R,12.3,15.8,2.2,3.4,0.0,273.9,4.4
86,W-17,PB-OUT-44,284,34.6,69,Boston,R,3.1,-7.8,-5.1,-6.5,-1.1,275.4,0.9
87,W-16,PB-OUT-44,234,34.8,77,Boston,R,-16.7,-17.6,-4.1,0.6,10.8,274.7,4.3
88,W-15,PB-OUT-44,259,37.0,69,Boston,R,-5.1,10.7,4.1,6.3,-3.8,268.4,1.4
89,W-14,PB-OUT-44,278,38.3,69,Boston,R,2.5,7.3,6.8,3.5,-3.5,270.6,3.0
90,W-13,PB-OUT-44,276,37.7,77,Boston,R,4.6,-0.7,4.2,-1.6,8.5,272.1,6.2
91,W-12,PB-OUT-44,239,39.4,66,Boston,R,-8.7,-13.4,6.6,4.5,-9.6,268.3,2.2
92,W-11,PB-OUT-44,249,41.7,81,Boston,R,-5.3,4.2,9.4,5.8,15.3,259.9,9.3
93,W-10,PB-OUT-44,290,45.7,71,Boston,R,11.3,16.5,16.4,9.6,-3.1,260.7,8.9
94,W-9,PB-OUT-44,235,50.0,80,Boston,R,-10.8,-19.0,21.6,9.4,8.5,260.9,10.6
95,W-8,PB-OUT-44,237,52.0,65,Boston,R,-6.4,0.9,17.6,4.0,-12.8,257.7,5.9
96,W-7,PB-OUT-44,217,55.7,75,Boston,R,-14.1,-8.4,17.6,7.1,1.0,249.0,6.3
97,W-6,PB-OUT-44,259,58.3,72,Boston,R,5.8,19.4,14.7,4.7,-1.0,246.6,6.6
98,W-5,PB-OUT-44,226,58.2,69,Boston,R,-4.6,-12.7,7.8,-0.2,-5.5,244.7,2.6
99,W-4,PB-OUT-44,234,61.9,79,Boston,R,-0.3,3.5,10.4,6.4,12.5,242.6,8.5
100,W-3,PB-OUT-44,213,64.5,71,Boston,R,-9.0,-9.0,10.2,4.2,-3.7,231.6,3.4
101,W-2,PB-OUT-44,224,68.4,72,Boston,R,-3.9,5.2,12.6,6.0,-1.0,230.0,4.2
102,W-1,PB-OUT-44,219,72.4,69,Boston,R,-2.3,-2.2,14.5,5.8,-5.2,227.4,4.8
103,W0,PB-OUT-44,196,75.0,80,Boston,R,-11.9,-10.5,12.3,3.6,10.0,224.4,8.1
0,W-103,WE-FUR-45,49,5.6,72,Charlotte,R,0.0,0.0,0.0,0.0,0.0,49.0,0.0
1,W-102,WE-FUR-45,44,3.2,80,Charlotte,R,0.0,-10.2,0.0,-42.9,0.0,46.5,0.0
2,W-101,WE-FUR-45,39,5.6,77,Charlotte,R,0.0,-11.4,0.0,75.0,0.0,44.0,0.0
3,W-100,WE-FUR-45,39,5.1,73,Charlotte,R,0.0,0.0,0.0,-8.9,0.0,42.8,0.0
4,W-99,WE-FUR-45,38,6.5,71,Charlotte,R,-11.1,-2.6,33.3,27.5,-6.0,41.8,11.1
5,W-98,WE-FUR-45,40,6.0,69,Charlotte,R,0.0,5.3,17.6,-7.7,-8.3,41.5,5.9
6,W-97,WE-FUR-45,42,6.6,77,Charlotte,R,7.7,5.0,13.8,10.0,6.2,41.6,9.4
7,W-96,WE-FUR-45,33,4.6,73,Charlotte,R,-17.0,-21.4,-24.0,-30.3,0.7,39.3,0.3
8,W-95,WE-FUR-45,37,6.2,71,Charlotte,R,-3.3,12.1,4.6,34.8,-2.1,38.3,1.5
9,W-94,WE-FUR-45,42,5.5,75,Charlotte,R,10.5,13.5,-6.0,-11.3,3.4,38.7,4.5
10,W-93,WE-FUR-45,42,6.2,84,Charlotte,R,9.1,0.0,8.3,12.7,13.5,39.1,10.9
11,W-92,WE-FUR-45,42,4.7,70,Charlotte,R,9.1,0.0,-16.4,-24.2,-7.6,39.7,2.7
12,W-91,WE-FUR-45,51,4.1,71,Charlotte,R,25.2,21.4,-27.4,-12.8,-5.3,41.3,7.6
13,W-90,WE-FUR-45,46,3.8,77,Charlotte,R,4.0,-9.8,-25.9,-7.3,2.7,41.9,2.3
14,W-89,WE-FUR-45,44,4.6,73,Charlotte,R,-2.8,-4.3,-2.1,21.1,-3.3,43.4,0.0
15,W-88,WE-FUR-45,50,4.6,76,Charlotte,R,9.3,13.6,7.0,0.0,4.5,45.3,6.9
16,W-87,WE-FUR-45,49,5.3,80,Charlotte,R,2.6,-2.0,24.0,15.2,7.7,46.3,11.9
17,W-86,WE-FUR-45,62,4.3,74,Charlotte,R,31.2,26.5,-6.0,-18.9,-3.3,49.1,9.4
18,W-85,WE-FUR-45,67,3.2,79,Charlotte,R,30.7,8.1,-31.9,-25.6,4.3,52.7,10.9
19,W-84,WE-FUR-45,64,5.9,84,Charlotte,R,12.3,-4.5,35.6,84.4,8.7,54.6,19.0
20,W-83,WE-FUR-45,73,4.8,70,Charlotte,R,20.7,14.1,2.7,-18.6,-11.7,58.4,7.1
21,W-82,WE-FUR-45,83,5.7,83,Charlotte,R,24.8,13.7,25.3,18.8,8.1,64.0,19.1
22,W-81,WE-FUR-45,77,4.5,79,Charlotte,R,7.3,-7.2,-8.2,-21.1,0.0,67.9,2.2
23,W-80,WE-FUR-45,70,7.0,77,Charlotte,R,-5.7,-9.1,34.0,55.6,-2.5,70.9,11.3
24,W-79,WE-FUR-45,97,6.6,74,Charlotte,R,28.1,38.6,20.0,-5.7,-4.2,75.9,15.1
25,W-78,WE-FUR-45,83,6.7,73,Charlotte,R,1.5,-14.4,12.6,1.5,-6.7,78.1,4.6
26,W-77,WE-FUR-45,95,4.3,75,Charlotte,R,16.2,14.5,-30.6,-35.8,-1.0,82.6,4.9
27,W-76,WE-FUR-45,93,5.9,84,Charlotte,R,7.8,-2.1,-4.1,37.2,12.4,85.4,7.3
28,W-75,WE-FUR-45,89,5.2,82,Charlotte,R,-3.3,-4.3,-11.5,-11.9,7.2,86.3,2.9
29,W-74,WE-FUR-45,103,6.8,68,Charlotte,R,14.4,15.7,23.1,30.8,-13.4,90.0,12.0
30,W-73,WE-FUR-45,108,3.3,82,Charlotte,R,13.7,4.9,-40.5,-51.5,6.1,95.4,6.5
31,W-72,WE-FUR-45,107,3.5,80,Charlotte,R,8.9,-0.9,-34.0,6.1,1.3,96.9,3.2
32,W-71,WE-FUR-45,118,5.6,75,Charlotte,R,16.0,10.3,19.1,60.0,-3.8,101.9,11.2
33,W-70,WE-FUR-45,92,6.5,81,Charlotte,R,-15.6,-22.0,35.4,16.1,6.2,101.4,14.3
34,W-69,WE-FUR-45,100,6.1,75,Charlotte,R,-5.9,8.7,29.1,-6.2,-5.7,102.4,9.7
35,W-68,WE-FUR-45,93,3.7,80,Charlotte,R,-10.8,-7.0,-31.8,-39.3,2.9,103.0,1.2
36,W-67,WE-FUR-45,111,4.6,81,Charlotte,R,10.2,19.4,-16.0,24.3,4.2,104.1,4.7
37,W-66,WE-FUR-45,84,4.0,75,Charlotte,R,-15.2,-24.3,-23.4,-13.0,-5.4,100.7,0.0
38,W-65,WE-FUR-45,92,6.0,74,Charlotte,R,-5.2,9.5,30.4,50.0,-4.8,98.6,10.1
39,W-64,WE-FUR-45,91,5.9,77,Charlotte,R,-4.2,-1.1,29.0,-1.7,-0.6,94.7,9.7
40,W-63,WE-FUR-45,140,10.7,68,Charlotte,R,48.1,53.8,108.8,81.4,-11.4,101.6,50.7
41,W-62,WE-FUR-45,92,6.7,73,Charlotte,R,-9.6,-34.3,0.8,-37.4,-0.7,100.4,0.3
42,W-61,WE-FUR-45,117,9.9,79,Charlotte,R,12.8,27.2,35.2,47.8,8.2,103.9,18.9
43,W-60,WE-FUR-45,66,5.9,70,Charlotte,R,-40.0,-43.6,-28.9,-40.4,-5.7,97.4,0.0
44,W-59,WE-FUR-45,71,4.3,69,Charlotte,R,-31.6,7.6,-48.2,-27.1,-4.8,95.6,0.0
45,W-58,WE-FUR-45,63,4.0,72,Charlotte,R,-27.2,-11.3,-40.3,-7.0,-1.0,91.4,0.0
46,W-57,WE-FUR-45,72,6.9,76,Charlotte,R,-9.1,14.3,14.5,72.5,4.8,88.7,6.8
47,W-56,WE-FUR-45,67,6.8,77,Charlotte,R,-1.5,-6.9,28.9,-1.4,7.3,78.3,12.6
48,W-55,WE-FUR-45,91,11.4,78,Charlotte,R,33.3,35.8,107.3,67.6,6.1,78.1,48.2
49,W-54,WE-FUR-45,80,10.9,68,Charlotte,R,9.2,-12.1,49.8,-4.4,-10.2,72.9,19.4
50,W-53,WE-FUR-45,93,15.1,72,Charlotte,R,20.0,16.2,67.8,38.5,-3.7,76.7,28.6
51,W-52,WE-FUR-45,46,4.3,78,Charlotte,R,-44.4,-50.5,-61.1,-71.5,5.8,73.1,2.3
52,W-51,WE-FUR-45,47,4.6,82,Charlotte,R,-39.4,2.2,-55.9,7.0,10.8,70.9,4.3
53,W-50,WE-FUR-45,81,12.4,80,Charlotte,R,21.8,72.3,42.1,169.6,6.7,72.1,23.3
54,W-49,WE-FUR-45,39,4.6,83,Charlotte,R,-41.6,-51.9,-49.5,-62.9,6.4,68.1,2.6
55,W-48,WE-FUR-45,40,5.2,84,Charlotte,R,-24.9,2.6,-19.7,13.0,4.0,60.9,1.6
56,W-47,WE-FUR-45,37,3.4,72,Charlotte,R,-28.5,-7.5,-49.3,-34.6,-12.5,54.7,0.0
57,W-46,WE-FUR-45,62,12.0,72,Charlotte,R,25.9,67.6,87.5,252.9,-9.7,50.3,36.9
58,W-45,WE-FUR-45,65,14.3,77,Charlotte,R,46.1,4.8,127.0,19.2,-1.0,53.0,56.2
59,W-44,WE-FUR-45,35,3.5,83,Charlotte,R,-31.4,-46.2,-59.9,-75.5,8.9,51.3,3.6
60,W-43,WE-FUR-45,38,3.7,72,Charlotte,R,-23.6,8.6,-55.4,5.7,-5.3,45.1,0.0
61,W-42,WE-FUR-45,36,6.2,73,Charlotte,R,-28.0,-5.3,-26.0,67.6,-3.9,44.7,0.0
62,W-41,WE-FUR-45,35,5.7,69,Charlotte,R,-19.5,-2.8,-17.7,-8.1,-9.5,44.0,0.0
63,W-40,WE-FUR-45,43,4.0,73,Charlotte,R,19.4,22.9,-16.2,-29.8,-1.7,44.9,5.8
64,W-39,WE-FUR-45,57,6.3,80,Charlotte,R,50.0,32.6,28.6,57.5,11.5,44.1,29.1
65,W-38,WE-FUR-45,71,8.8,84,Charlotte,R,66.1,24.6,58.6,39.7,13.9,45.0,44.9
66,W-37,WE-FUR-45,46,4.2,78,Charlotte,R,-10.7,-35.2,-32.3,-52.3,2.0,46.6,0.8
67,W-36,WE-FUR-45,53,4.5,72,Charlotte,R,-2.3,15.2,-22.7,7.1,-8.6,48.7,0.0
68,W-35,WE-FUR-45,64,7.4,78,Charlotte,R,12.8,20.8,24.4,64.4,-0.6,52.7,12.0
69,W-34,WE-FUR-45,63,3.6,68,Charlotte,R,7.7,-1.6,-42.2,-51.4,-12.8,56.7,2.3
70,W-33,WE-FUR-45,59,6.8,71,Charlotte,R,4.4,-6.3,38.1,88.9,-4.1,59.0,14.0
71,W-32,WE-FUR-45,68,6.2,74,Charlotte,R,13.8,15.3,11.2,-8.8,2.4,60.6,8.8
72,W-31,WE-FUR-45,73,5.9,80,Charlotte,R,15.0,7.4,-1.7,-4.8,10.0,60.9,8.5
73,W-30,WE-FUR-45,75,4.0,70,Charlotte,R,14.1,2.7,-28.9,-32.2,-4.4,65.0,4.2
74,W-29,WE-FUR-45,85,4.4,73,Charlotte,R,23.6,13.3,-23.1,10.0,-1.0,69.6,7.1
75,W-28,WE-FUR-45,77,3.9,78,Charlotte,R,2.3,-9.4,-23.9,-11.4,5.1,71.4,2.7
76,W-27,WE-FUR-45,89,3.8,81,Charlotte,R,14.8,15.6,-16.5,-2.6,7.6,75.1,7.5
77,W-26,WE-FUR-45,94,4.3,74,Charlotte,R,15.3,5.6,6.8,13.2,-2.0,80.1,6.9
78,W-25,WE-FUR-45,99,4.4,75,Charlotte,R,14.8,5.3,7.3,2.3,-2.0,84.6,6.9
79,W-24,WE-FUR-45,95,4.9,80,Charlotte,R,5.8,-4.0,19.5,11.4,3.9,87.7,9.8
80,W-23,WE-FUR-45,101,4.8,84,Charlotte,R,7.2,6.3,10.3,-2.0,8.4,91.4,9.0
81,W-22,WE-FUR-45,95,6.2,71,Charlotte,R,-2.3,-5.9,34.8,29.2,-9.3,92.9,11.6
82,W-21,WE-FUR-45,97,6.0,73,Charlotte,R,-0.5,2.1,18.2,-3.2,-5.8,95.7,6.1
83,W-20,WE-FUR-45,103,6.3,81,Charlotte,R,6.2,6.2,15.1,5.0,5.2,97.7,9.0
84,W-19,WE-FUR-45,106,5.6,69,Charlotte,R,7.1,2.9,-3.9,-11.1,-10.7,99.4,2.1
85,W-18,WE-FUR-45,114,3.8,83,Charlotte,R,13.7,7.5,-36.9,-32.1,12.9,101.6,9.3
86,W-17,WE-FUR-45,108,7.0,72,Charlotte,R,2.9,-5.3,29.0,84.2,-5.9,103.4,10.5
87,W-16,WE-FUR-45,99,7.1,69,Charlotte,R,-8.1,-8.3,25.1,1.4,-9.5,103.1,8.4
88,W-15,WE-FUR-45,97,4.5,70,Charlotte,R,-9.1,-2.0,-23.4,-36.6,-4.4,103.4,0.0
89,W-14,WE-FUR-45,100,3.7,81,Charlotte,R,-4.3,3.1,-33.9,-17.8,10.2,103.9,4.1
90,W-13,WE-FUR-45,89,6.7,77,Charlotte,R,-11.9,-11.0,20.2,81.1,5.5,101.9,8.9
91,W-12,WE-FUR-45,95,4.9,77,Charlotte,R,-1.3,6.7,-10.9,-26.9,3.7,100.3,1.5
92,W-11,WE-FUR-45,84,6.4,82,Charlotte,R,-11.8,-11.6,29.3,30.6,7.5,96.0,12.8
93,W-10,WE-FUR-45,92,6.0,83,Charlotte,R,0.0,9.5,10.6,-6.3,4.7,93.7,5.4
94,W-9,WE-FUR-45,84,5.0,76,Charlotte,R,-6.7,-8.7,-16.7,-16.7,-4.7,91.6,0.0
95,W-8,WE-FUR-45,77,5.0,72,Charlotte,R,-13.2,-8.3,-10.3,0.0,-9.4,88.7,0.0
96,W-7,WE-FUR-45,62,6.2,75,Charlotte,R,-26.4,-19.5,10.7,24.0,-4.2,83.3,3.6
97,W-6,WE-FUR-45,71,6.4,83,Charlotte,R,-9.8,14.5,15.3,3.2,8.5,80.7,8.5
98,W-5,WE-FUR-45,58,5.2,83,Charlotte,R,-21.1,-18.3,-8.0,-18.8,8.5,75.4,3.4
99,W-4,WE-FUR-45,61,6.7,73,Charlotte,R,-9.0,5.2,17.5,28.8,-6.7,72.1,5.8
100,W-3,WE-FUR-45,53,4.5,84,Charlotte,R,-15.9,-13.1,-26.5,-32.8,7.0,66.6,2.8
101,W-2,WE-FUR-45,51,6.3,77,Charlotte,R,-16.0,-3.8,10.5,40.0,-4.6,61.9,3.5
102,W-1,WE-FUR-45,50,5.1,80,Charlotte,R,-10.3,-2.0,-10.1,-19.0,0.9,58.0,0.4
103,W0,WE-FUR-45,41,4.9,78,Charlotte,R,-23.7,-18.0,-13.3,-3.9,-0.6,55.0,0.0
0,W-103,WE-FUR-46,31,21.8,92,Los Angeles,R,0.0,0.0,0.0,0.0,0.0,31.0,0.0
1,W-102,WE-FUR-46,29,23.1,98,Los Angeles,R,0.0,-6.5,0.0,6.0,0.0,30.0,0.0
2,W-101,WE-FUR-46,35,23.4,102,Los Angeles,R,0.0,20.7,0.0,1.3,0.0,31.7,0.0
